isin,securityid,newbsecode,oldbsecode,newnsecode,oldnsecode,newname,oldname,symbol,company_id,sector
INE315F01013,520081,ECSTSTL,,,,East Coast Steel,,ECSTSTL,db6788fe-24d0-4492-994b-77a23747f5bc,
INE315N01017,503635,SALSAIN,,,,Shree Salasar Investment,,SALSAIN,ba53fd0a-8636-4db3-a34b-51a31ffa0a46,
INE316A01038,530643,ECORECO,,,,Eco Recycling,,ECORECO,83dd6ceb-d8ca-4cee-85c0-336c0161deb9,
INE316D01024,531950,VERTEX,,,,Vertex Securities,,VERTEX,1807f56e-3879-472c-9328-db8f81a0ad0a,
INE316G01019,531726,PANCHSHEEL,,,,Panchsheel Organics,,PANCHSHEEL,8437d14b-14cc-4014-9ea4-e83548924871,
INE316L01019,539799,BHARATWIRE,,BHARATWIRE,,Bharat Wire Ropes,,BHARATWIRE,246c096c-cfe5-4242-9de0-cbe38161592d,
INE316O01021,523896,APIL,,,,AVI Products,,APIL,d6d684c4-0571-435e-a80d-bb4c58ec82f6,
INE317B01042,531465,NOUVEAU,,,,Nouveau Global Ventures,,NOUVEAU,ba3f6563-e5c9-446f-a8c9-ff1430fc6d8f,
INE317D01014,523888,VRWODAR,,,,V R Woodart,,VRWODAR,c15383a3-ea08-4552-9337-d4f7ef1adb8a,
INE317F01035,505355,NESCO,,NESCO,,Nesco,,NESCO,eccf9373-a2f5-4bae-8ed7-0d40942bd992,
INE317I01021,543426,METROBRAND,,METROBRAND,,Metro Brands,,METROBRAND,2878d737-100b-449c-bbd7-5147b6357547,
INE317V01016,540078,MITSU,,,,Mitsu Chem Plast,,MITSU,4fe4bd82-2144-416a-b38a-2b78094a7ad4,
INE317W01030,542866,COLAB,,,,Colab Platforms,,COLAB,50ae8af6-251f-46a8-be82-55f836c8ab84,
INE318A01026,500331,PIDILITIND,,PIDILITIND,,Pidilite Industries,,PIDILITIND,afeaa60d-30dc-4c35-8d41-b8adac5d5e2f,
INE318C01014,523710,SAYAJIHOTL,,,,Sayaji Hotels,,SAYAJIHOTL,37ca6f08-dc12-43ad-b918-fa3b5640c387,
INE318D01020,531845,ZENITHSTL,,ZENITHSTL,,Zenith Steel Pipes & Industries,,ZENITHSTL,719421a5-2d8e-4ec4-b38c-524698680481,
INE318K01025,533110,SPSL,,,,Shree Precoated Steels,,SPSL,5032d562-ea7f-4820-8a44-1292b75a79b6,
INE318N01011,538401,METSL,,,,Maestros Electronics,,METSL,a51b1b6c-87c5-4835-8761-03e3fa1f9650,
INE318P01016,526977,CRIMSON,,,,Crimson Metal Engineering,,CRIMSON,bb1b7a6e-948b-4253-ba7d-54d60b888ef3,
INE318U01016,540267,FLORACORP,,,,Flora Corporation,,FLORACORP,82ff7265-ad3e-43c5-b614-71ff7a4a293d,
INE319B01014,531373,BYKE,,BYKE,,The Byke Hospitality,,BYKE,957cba2d-db28-4d39-8e60-9394a5a812a6,
INE319M01011,531301,HIGHSTREE,,,,High Street Filatex,,HIGHSTREE,cf29053c-b637-4115-8e4e-28e8cc756101,
INE319N01019,524458,INDOEURO,,,,Indo Euro Indchem,,INDOEURO,8e5fb794-7b60-4592-b414-d5d0871f7743,
INE319Q01012,538546,BRPL,,,,Bansal Roofing Products,,BRPL,41118ef3-6615-463f-8fc4-09900c091b53,
INE319T01016,512415,MERCTRD,,,,Mercury Trade Links,,MERCTRD,eaf60348-f71e-4aef-97af-668c6091aa0b,
INE319U01022,540597,CONTAINER,,,,Containerway Internationa,,CONTAINER,396ea1a3-0c9d-40db-bc3b-2c2c17a71785,
INE319Y01024,208300,TIRUPATIFL,,TIRUPATIFL,,Tirupati Forge,,TIRUPATIFL,c6a7046f-fe0c-45a8-8f36-91db3786ab87,
INE320B01020,517544,CENTUM,,CENTUM,,Centum Electronics,,CENTUM,d269570c-5e8e-4b59-828f-bd16ce791905,
INE320I01017,535693,BRAHMINFRA,,,,Brahmaputra Infrastructure,,BRAHMINFRA,59362c6c-a72b-448a-a613-bc09cfd7a49e,
INE320J01015,541556,RITES,,RITES,,RITES,,RITES,825637a0-e8e9-4123-94e1-ed5e8c04375d,
INE320L01011,533336,DHUNINV,,DHUNINV,,Dhunseri Investments,,DHUNINV,14966426-be5e-4660-acbb-780ffc6f8da7,
INE320M01019,506365,CHEMOPH,,,,Chemo Pharma Laboratories,,CHEMOPH,b6b0470d-155e-4984-a3ba-3b4403a8dca6,
INE320X01016,540679,SMSLIFE,,SMSLIFE,,SMS Lifesciences,,SMSLIFE,4c2153d7-8568-4057-b525-e3bcc8581525,
INE321D01016,506579,OCCL,,OCCL,,Oriental Carbon & Chemicals,,OCCL,2010b430-84d5-4ade-b190-eda5bea3ccbe,
INE321M01017,538943,SONAL,,,,Sonal Mercantile,,SONAL,fe2d3a52-ec2a-458a-8bac-2c91e67b72d3,
INE321T01012,544045,DOMS,,DOMS,,DOMS Industries,,DOMS,cb7c279f-2da7-49f9-a530-61002fa24b53,
INE322A01010,507815,GILLETTE,,GILLETTE,,Gillette,,GILLETTE,0399900c-99b9-45b4-b14d-65ed55e20da6,
INE323A01026,500530,BOSCHLTD,,BOSCHLTD,,Bosch,,BOSCHLTD,4b93c8b4-f1d5-4d64-87c5-62f2602ea974,
INE323B01024,511589,AVONMORE,,AVONMORE,,Avonmore Capital & Management Services,,AVONMORE,0d0b6d21-557a-4978-a258-044dd070c061,
INE323C01030,504741,INDIANHUME,,INDIANHUME,,Indian Hume Pipe,,INDIANHUME,95b578bf-cfbc-4879-bd80-1753693fa88e,
INE323D01020,531454,POLYLINK,,,,Polylink Polymers,,POLYLINK,6393324b-3370-4621-a97b-dcc3369f5e7a,
INE323I01011,532891,PURVA,,PURVA,,Puravankara,,PURVA,ec0a9e1e-f06d-4864-8b38-1acbcf083a2c,
INE323J01019,533001,SOMICONVEY,,SOMICONVEY,,Somi Conveyor Beltings,,SOMICONVEY,d7d15dc8-2c60-40cf-becf-36a3ac66f43d,
INE323K01017,524322,KABRADG,,,,Kabra Drugs,,KABRADG,7438dcde-fb40-45fb-91e0-7c98d2540000,
INE324A01032,500378,JINDALSAW,,JINDALSAW,,Jindal SAW,,JINDALSAW,5d405a5c-35b7-4c07-a703-91f40eee5b39,
INE324L01013,533284,RPPINFRA,,RPPINFRA,,RPP Infra Projects,,RPPINFRA,c822930f-71c3-4c2d-8e43-ff28fcad793a,
INE324X01026,543688,SARVESHWAR,,SARVESHWAR,,Sarveshwar Foods,,SARVESHWAR,b1c27b15-f870-48cc-858f-d1e6caa28c32,
INE325A01013,522113,TIMKEN,,TIMKEN,,Timken,,TIMKEN,c9f22851-1be7-412f-b8ff-d63495fdd271,
INE325C01035,541403,DOLLAR,,DOLLAR,,Dollar Industries,,DOLLAR,0bd7eb72-bc5f-42b0-966b-67b7df97164b,
INE325D01025,532029,SINDHUTRAD,,SINDHUTRAD,,Sindhu Trade Links,,SINDHUTRAD,763c5353-025f-466b-8f81-315e1143b536,
INE325G01010,531310,AVAILFC,,,,Available Finance,,AVAILFC,ee8d1f6a-9eae-426c-9ec3-e7b57f30e9a7,
INE325P01011,536738,STELLAR,,,,Stellar Capital Services,,STELLAR,b8a9cd7f-4e89-40c1-8e37-fa5440634108,
INE325X01015,540590,RIDDHICORP,,,,Riddhi Corporate Services,,RIDDHICORP,77abd46e-0319-4376-b9cf-adec7039026c,
INE326A01037,500257,LUPIN,,LUPIN,,Lupin,,LUPIN,e94950c3-6d77-4d4b-918a-b3e0b5269d40,
INE326B01035,531400,ALMONDZ,,ALMONDZ,,Almondz Global Securities,,ALMONDZ,7dca84c4-eac0-446c-9f11-420415ec0d94,
INE326C01017,530043,ACKNIT,,,,Acknit Industries,,ACKNIT,497ea91f-422a-4e6c-8810-49e571d184cd,
INE326P01019,536710,SRGSFL,,,,S R G Securities Finance,,SRGSFL,71cee900-952e-4611-a70e-abed2d0a7321,
INE326T01011,200475,NIRAJISPAT,,NIRAJISPAT,,Niraj Ispat Industries,,NIRAJISPAT,8a09c0a6-0ba0-40d5-8e76-98696d5dc777,
INE327C01031,513309,GOLKONDA,,,,Golkonda Aluminium,,GOLKONDA,f4c6f121-9a00-41bb-92f2-a7c2d0754195,
INE327D01013,526115,KARANWO,,,,Karan Woo-Sin,,KARANWO,f37e8ba2-e5b2-4f34-9b4b-5be6c53ebec5,
INE327G01032,540728,SAYAJIIND,,,,Sayaji Industries,,SAYAJIIND,c72c1e2d-fa1e-455f-bf1c-e592acaa48d5,
INE328D01011,531352,PEETISEC,,,,Peeti Securities,,PEETISEC,f7832dde-0131-410d-81ac-fd21521b8574,
INE328F01016,531259,ESHAMEDIA,,,,Esha Media Research,,ESHAMEDIA,1729ad90-0620-417f-a630-c27f29eaa248,
INE330E01023,532410,TRANSCOR,,,,Transcorp International,,TRANSCOR,857eaf3f-1a70-46d5-927f-1203077f460f,
INE330T01021,544057,HAPPYFORGE,,HAPPYFORGE,,Happy Forgings,,HAPPYFORGE,b3edf1aa-780a-45ad-840c-2b51f02a7c8a,
INE331A01037,500260,RAMCOCEM,,RAMCOCEM,,Ramco Cements,,RAMCOCEM,f79b1fe4-0289-499f-a651-329221c48d65,
INE331C01017,524661,WELCURE,,,,Welcure Drugs & Pharmaceuticals,,WELCURE,7abe10a0-730b-45f2-a11a-95aac08594df,
INE331E01013,512101,TRIPR,,,,Triochem Products,,TRIPR,05cfb550-a3b7-43df-9031-18b0c38080e9,
INE331L01026,508922,MSRINDIA,,,,MSR India,,MSRINDIA,dbb8188e-3b1c-4436-8362-f07ea19dbd33,
INE332A01027,500413,THOMASCOOK,,THOMASCOOK,,Thomas Cook,,THOMASCOOK,46b43522-6965-4150-ad6b-6d3ae9f3f0c5,
INE332F01018,531260,REFEXRENEW,,,,Refex Renewables Infrastructure,,REFEXRENEW,870f90f9-1984-4fe1-abee-5194457394bc,
INE332H01014,532717,INDOTECH,,INDOTECH,,Indo Tech Transformers,,INDOTECH,b646cd67-1720-4f37-ac0e-8363ee166b02,
INE332Q01023,539679,KAPILRAJ,,,,Kapil Raj Finance Ltd.,,KAPILRAJ,cf1dbbb8-6d15-43f8-9143-f264f19394a9,
INE332S01011,203139,EMKAYTOOLS,,EMKAYTOOLS,,Emkay Tap & Cut. Tool,,EMKAYTOOLS,0563e881-635b-438a-813d-4de839db8604,
INE333C01013,500202,INDLEASE,,,,India Lease Development,,INDLEASE,6e4091a2-689b-403e-85e5-79d52f7ffc7c,
